SiteEnergyUse(kBtu),NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,LargestPropertyUseType,LargestPropertyUseTypeGFA,BuildingType,Neighborhood,PrimaryPropertyType,BuildingAge,SteamUse,Electricity,NaturalGas
16378152.0,1.0,2,122679,0,COLLEGE/UNIVERSITY,101035.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,UNIVERSITY,57,0,1,1
90609640.0,14.0,2,537000,0,COLLEGE/UNIVERSITY,533826.0,CAMPUS,MAGNOLIA / QUEEN ANNE,UNIVERSITY,71,0,1,1
1027230.875,1.0,4,23022,0,OFFICE,23022.0,NONRESIDENTIAL,NORTH,SMALL- AND MID-SIZED OFFICE,36,0,1,1
2470642.0,1.0,1,27263,0,REFRIGERATED WAREHOUSE,22000.0,NONRESIDENTIAL,GREATER DUWAMISH,REFRIGERATED WAREHOUSE,49,0,1,0
3064039.5,1.0,1,31569,0,NON-REFRIGERATED WAREHOUSE,33000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,54,0,1,1
177812.7969,1.0,1,22509,0,NON-REFRIGERATED WAREHOUSE,22509.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,60,0,1,0
1073156.375,1.0,1,39984,0,NON-REFRIGERATED WAREHOUSE,31184.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,60,0,1,1
2556131.0,1.0,2,73769,0,K-12 SCHOOL,73769.0,SPS-DISTRICT K-12,EAST,K-12 SCHOOL,91,0,1,1
719905.1875,1.0,1,26440,0,WORSHIP FACILITY,26440.0,NONRESIDENTIAL,EAST,WORSHIP FACILITY,110,0,1,1
1436773.875,1.0,1,43578,0,K-12 SCHOOL,45370.0,SPS-DISTRICT K-12,NORTHEAST,K-12 SCHOOL,55,0,1,1
1143826.625,1.0,2,28800,0,SELF-STORAGE FACILITY,28800.0,NONRESIDENTIAL,GREATER DUWAMISH,SELF-STORAGE FACILITY,60,0,1,1
1162561.125,4.0,2,28500,0,K-12 SCHOOL,31100.0,NONRESIDENTIAL,CENTRAL,K-12 SCHOOL,7,0,1,1
3717064.0,1.0,2,26519,0,RESTAURANT,13592.0,NONRESIDENTIAL,LAKE UNION,RESTAURANT,38,0,1,1
15480681.0,1.0,2,34639,15402,RESTAURANT,23373.0,NONRESIDENTIAL,LAKE UNION,MIXED USE PROPERTY,28,0,1,1
3537841.5,1.0,2,26300,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,26300.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,OTHER,95,0,1,1
6584966.5,1.0,2,34072,0,RESTAURANT,34072.0,NONRESIDENTIAL,LAKE UNION,RESTAURANT,54,0,1,1
840549.375,1.0,3,23355,0,OFFICE,21915.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,67,0,1,0
3542708.5,1.0,4,30840,0,OFFICE,29255.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,SMALL- AND MID-SIZED OFFICE,51,0,1,1
392683.6875,1.0,1,20332,0,OTHER,20332.0,NONRESIDENTIAL,NORTHEAST,OTHER,70,0,1,1
317794.4063,1.0,1,21850,0,WORSHIP FACILITY,21850.0,NONRESIDENTIAL,CENTRAL,WORSHIP FACILITY,116,0,1,1
1391714.25,1.0,4,32282,6985,MULTIFAMILY HOUSING,12600.0,NONRESIDENTIAL,NORTHEAST,MIXED USE PROPERTY,19,0,1,1
9512829.0,1.0,13,307557,83064,OFFICE,162422.0,NONRESIDENTIAL,DOWNTOWN,LARGE OFFICE,33,0,1,0
430308.9063,1.0,2,28309,0,SELF-STORAGE FACILITY,28309.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,SELF-STORAGE FACILITY,98,0,1,1
2799595.0,1.0,4,45500,0,HOTEL,45500.0,NONRESIDENTIAL,DOWNTOWN,HOTEL,102,1,1,1
2058532.875,1.0,5,38376,0,OFFICE,29258.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,0
1544501.75,1.0,4,42804,0,OFFICE,24120.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,1
6983736.0,1.0,5,57600,0,RESIDENCE HALL/DORMITORY,27600.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,11,0,1,1
1287497.375,1.0,4,33300,0,OFFICE,26639.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,1
188745.7031,1.0,3,22200,0,OTHER,22200.0,NONRESIDENTIAL,DOWNTOWN,OTHER,116,0,1,1
3768900.5,1.0,2,29498,0,NON-REFRIGERATED WAREHOUSE,19749.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,WAREHOUSE,48,0,1,1
466672.6875,1.0,1,23050,0,NON-REFRIGERATED WAREHOUSE,23050.0,NONRESIDENTIAL,LAKE UNION,WAREHOUSE,78,0,1,0
3168131.0,1.0,4,48350,0,NON,0.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,8,0,1,0
1582655.875,1.0,1,46059,0,RETAIL STORE,46000.0,NONRESIDENTIAL,NORTHEAST,RETAIL STORE,86,0,1,1
817409.625,1.0,2,23595,0,MEDICAL OFFICE,23595.0,NONRESIDENTIAL,NORTHEAST,MEDICAL OFFICE,46,0,1,1
847097.8125,1.0,3,28142,0,OFFICE,28142.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,1,1,1
2615973.5,1.0,3,28760,0,OFFICE,12314.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,1,1,1
713326.875,1.0,4,39030,0,OFFICE,32001.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,114,0,1,1
2092696.0,1.0,3,47215,0,OFFICE,23659.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,107,0,1,1
4199443.0,1.0,2,61580,27000,OTHER,36280.0,NONRESIDENTIAL COS,EAST,OTHER,90,0,1,1
1288669.5,1.0,3,30720,0,OFFICE,29720.0,NONRESIDENTIAL,EAST,SMALL- AND MID-SIZED OFFICE,99,0,1,1
412562.4063,1.0,2,20640,0,RETAIL STORE,9750.0,NONRESIDENTIAL,EAST,MIXED USE PROPERTY,100,0,1,0
1333289.625,1.0,2,34914,0,RETAIL STORE,14983.0,NONRESIDENTIAL,EAST,MIXED USE PROPERTY,104,0,1,0
964923.8125,1.0,3,20897,0,OFFICE,10228.0,NONRESIDENTIAL,EAST,SMALL- AND MID-SIZED OFFICE,110,0,1,1
336745.4063,1.0,2,36940,0,RETAIL STORE,36940.0,NONRESIDENTIAL,EAST,RETAIL STORE,100,0,1,0
1153690.125,1.0,3,22866,0,OFFICE,22866.0,NONRESIDENTIAL,EAST,SMALL- AND MID-SIZED OFFICE,103,0,1,1
1264626.875,1.0,1,30240,0,RETAIL STORE,32205.0,NONRESIDENTIAL,EAST,RETAIL STORE,96,0,1,1
5078204.0,1.0,2,28586,0,OTHER,27022.0,NONRESIDENTIAL,NORTHEAST,OTHER,54,0,1,0
4644346.0,1.0,3,28800,0,HOTEL,21600.0,NONRESIDENTIAL,DOWNTOWN,HOTEL,108,0,1,1
899924.1875,1.0,3,28800,0,NON,0.0,NONRESIDENTIAL,DOWNTOWN,RESTAURANT,103,0,1,1
3605755.5,1.0,3,35202,0,OFFICE,24227.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,37,0,1,0
7202141.5,1.0,6,95117,26082,SENIOR CARE COMMUNITY,69035.0,NONRESIDENTIAL,EAST,SENIOR CARE COMMUNITY,47,0,1,1
331059.5,1.0,2,24600,0,WORSHIP FACILITY,24600.0,NONRESIDENTIAL,EAST,WORSHIP FACILITY,106,0,1,1
1063480.5,1.0,1,48850,0,WORSHIP FACILITY,28725.0,NONRESIDENTIAL,EAST,WORSHIP FACILITY,116,1,1,1
2037720.625,1.0,3,54863,0,HOSPITAL (GENERAL MEDICAL & SURGICAL),109726.0,NONRESIDENTIAL,SOUTHWEST,HOSPITAL,55,0,1,0
1989103.875,1.0,1,25000,0,NON-REFRIGERATED WAREHOUSE,13393.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,52,0,1,1
287132.5,1.0,1,25000,0,NON-REFRIGERATED WAREHOUSE,24000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,56,0,1,1
774075.6875,1.0,1,22622,0,MANUFACTURING/INDUSTRIAL PLANT,23000.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,89,0,1,1
1031667.5,1.0,3,27544,0,OFFICE,22365.0,NONRESIDENTIAL,EAST,SMALL- AND MID-SIZED OFFICE,99,0,1,1
1478979.25,1.0,7,47415,0,OFFICE,25884.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,27,0,1,0
2266983.0,1.0,3,22960,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,22960.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,OTHER,55,0,1,1
14585813.0,1.0,1,44739,0,SUPERMARKET/GROCERY STORE,44739.0,NONRESIDENTIAL,EAST,SUPERMARKET / GROCERY STORE,18,0,1,1
2470566.0,1.0,1,22778,0,RETAIL STORE,21194.0,NONRESIDENTIAL,NORTHEAST,MIXED USE PROPERTY,68,0,1,1
866806.0,1.0,2,21562,0,WORSHIP FACILITY,21052.0,NONRESIDENTIAL,BALLARD,WORSHIP FACILITY,60,0,1,1
1378130.25,1.0,1,25753,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,25753.0,NONRESIDENTIAL,CENTRAL,OTHER,57,0,1,1
22767828.0,1.0,3,71280,0,OTHER - RECREATION,71280.0,NONRESIDENTIAL,EAST,OTHER,88,0,1,1
1845150.625,1.0,3,38297,0,K-12 SCHOOL,38297.0,SPS-DISTRICT K-12,EAST,K-12 SCHOOL,91,0,1,1
20628680.0,1.0,16,153312,0,SENIOR CARE COMMUNITY,148590.0,NONRESIDENTIAL,EAST,SENIOR CARE COMMUNITY,53,0,1,1
27684480.0,1.0,19,1206670,201857,OFFICE,319361.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,7,0,1,1
826488.6875,1.0,1,24200,0,WORSHIP FACILITY,24200.0,NONRESIDENTIAL,SOUTHEAST,WORSHIP FACILITY,48,0,1,1
1740568.25,1.0,4,23513,2211,RESIDENCE HALL/DORMITORY,15200.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,RESIDENCE HALL,35,0,1,1
640377.0,1.0,3,66610,0,SELF-STORAGE FACILITY,66720.0,NONRESIDENTIAL,DELRIDGE,SELF-STORAGE FACILITY,22,0,1,1
3646053.75,1.0,1,36000,0,OTHER,34000.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,66,0,1,1
1219863.125,1.0,2,23222,0,K-12 SCHOOL,15006.0,NONRESIDENTIAL,NORTHWEST,K-12 SCHOOL,78,0,1,1
2662054.25,1.0,2,24476,0,FITNESS CENTER/HEALTH CLUB/GYM,7501.0,NONRESIDENTIAL,EAST,MIXED USE PROPERTY,92,0,1,1
782343.8125,1.0,2,24750,0,RETAIL STORE,19240.0,NONRESIDENTIAL,EAST,RETAIL STORE,106,0,1,1
3625407.5,1.0,3,60000,0,K-12 SCHOOL,48783.0,NONRESIDENTIAL,EAST,K-12 SCHOOL,112,0,1,1
690557.6875,1.0,2,46560,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,46560.0,NONRESIDENTIAL,EAST,OTHER,62,0,1,1
1440554.25,1.0,3,30408,0,BANK BRANCH,25000.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,OTHER,36,0,1,0
1465795.75,1.0,3,30109,0,OFFICE,28400.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,SMALL- AND MID-SIZED OFFICE,96,0,1,1
1813718.0,1.0,2,39929,0,K-12 SCHOOL,39929.0,SPS-DISTRICT K-12,SOUTHWEST,K-12 SCHOOL,52,0,1,1
917100.3125,1.0,2,25481,0,OFFICE,25481.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,SMALL- AND MID-SIZED OFFICE,56,0,1,1
19423344.0,1.0,1,141297,0,SENIOR CARE COMMUNITY,141297.0,NONRESIDENTIAL,SOUTHEAST,SENIOR CARE COMMUNITY,49,0,1,1
2119806.25,1.0,2,27788,0,OFFICE,32610.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,104,0,1,1
1943899.25,1.0,4,41704,8584,HOTEL,41704.0,NONRESIDENTIAL,NORTHWEST,HOTEL,26,0,1,1
588856.125,1.0,2,22324,0,NON-REFRIGERATED WAREHOUSE,21000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,75,0,1,1
1725108.25,1.0,2,31360,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,32000.0,NONRESIDENTIAL,GREATER DUWAMISH,OTHER,70,0,1,1
1992158.25,1.0,1,30496,0,RETAIL STORE,14344.0,NONRESIDENTIAL,GREATER DUWAMISH,MIXED USE PROPERTY,69,0,1,1
1072151.375,1.0,3,27600,0,OFFICE,13175.0,NONRESIDENTIAL,EAST,SMALL- AND MID-SIZED OFFICE,94,0,1,1
6135173.0,1.0,2,55974,0,SENIOR CARE COMMUNITY,56000.0,NONRESIDENTIAL,NORTHWEST,SENIOR CARE COMMUNITY,55,0,1,1
2240342.0,1.0,2,52901,0,K-12 SCHOOL,52901.0,SPS-DISTRICT K-12,GREATER DUWAMISH,K-12 SCHOOL,45,0,1,1
1981360.0,1.0,1,22583,0,SENIOR CARE COMMUNITY,22583.0,NONRESIDENTIAL,NORTH,SENIOR CARE COMMUNITY,62,0,1,1
2305643.5,1.0,3,31686,7358,OFFICE,25927.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,19,0,1,0
720170.6875,1.0,3,26694,6034,OFFICE,24914.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,35,0,1,0
227509.5,1.0,1,29400,0,NON-REFRIGERATED WAREHOUSE,25000.0,NONRESIDENTIAL,NORTHWEST,WAREHOUSE,44,0,1,0
1244150.0,1.0,3,22452,0,HOTEL,22452.0,NONRESIDENTIAL,GREATER DUWAMISH,HOTEL,24,0,1,1
1581352.75,1.0,2,25767,0,BANK BRANCH,17434.0,NONRESIDENTIAL,NORTHEAST,OTHER,104,0,1,0
1822834.25,1.0,4,33910,0,RETAIL STORE,14585.0,NONRESIDENTIAL,NORTHEAST,RETAIL STORE,63,0,1,1
2462408.25,1.0,2,78401,0,WORSHIP FACILITY,62400.0,NONRESIDENTIAL,NORTHEAST,WORSHIP FACILITY,89,0,1,1
4103800.75,1.0,2,78716,0,NON-REFRIGERATED WAREHOUSE,41275.0,NONRESIDENTIAL,LAKE UNION,WAREHOUSE,37,0,1,1
1594733.625,1.0,2,33300,0,K-12 SCHOOL,30740.0,NONRESIDENTIAL,LAKE UNION,K-12 SCHOOL,106,0,1,1
9232576.0,1.0,1,28808,0,SUPERMARKET/GROCERY STORE,31174.0,NONRESIDENTIAL,LAKE UNION,SUPERMARKET / GROCERY STORE,59,0,1,1
1100499.75,1.0,1,27966,7004,OFFICE,20962.0,NONRESIDENTIAL,NORTHEAST,SMALL- AND MID-SIZED OFFICE,59,0,1,0
7588060.5,1.0,1,26226,0,SUPERMARKET/GROCERY STORE,25828.0,NONRESIDENTIAL,NORTHEAST,SUPERMARKET / GROCERY STORE,66,0,1,1
1159807.125,1.0,2,34948,15755,BANK BRANCH,19183.0,NONRESIDENTIAL,NORTHEAST,MIXED USE PROPERTY,40,0,1,0
6197824.5,1.0,3,37639,9999,OFFICE,20434.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,18,0,1,0
881386.1875,1.0,4,22840,0,OFFICE,18400.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,0
810636.875,1.0,1,21420,0,MUSEUM,10420.0,NONRESIDENTIAL,DOWNTOWN,OTHER,116,0,1,1
683274.0,1.0,1,20880,0,OFFICE,20880.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,0
1063035.875,1.0,3,26000,0,OFFICE,13000.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,50,0,1,1
1938776.75,1.0,3,38675,0,OFFICE,12100.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,1
5134446.0,1.0,4,49951,0,OFFICE,32039.0,NONRESIDENTIAL COS,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,87,1,1,1
1941728.75,1.0,2,25880,0,MEDICAL OFFICE,25880.0,NONRESIDENTIAL,SOUTHEAST,MEDICAL OFFICE,6,0,1,1
1080821.0,1.0,3,41013,0,WORSHIP FACILITY,32098.0,NONRESIDENTIAL,NORTHEAST,WORSHIP FACILITY,89,0,1,1
1581036.75,1.0,2,21075,0,SOCIAL/MEETING HALL,18075.0,NONRESIDENTIAL,NORTHEAST,OTHER,12,0,1,1
1544995.75,1.0,3,46485,0,WORSHIP FACILITY,63922.0,NONRESIDENTIAL,NORTHEAST,WORSHIP FACILITY,66,0,1,1
1402048.5,1.0,4,56896,0,OFFICE,40768.0,NONRESIDENTIAL,NORTHWEST,SMALL- AND MID-SIZED OFFICE,51,0,1,1
577123.125,1.0,2,27500,0,WORSHIP FACILITY,27500.0,NONRESIDENTIAL,NORTHWEST,WORSHIP FACILITY,38,0,1,1
541943.3125,1.0,2,36630,0,OFFICE,22000.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,86,0,1,0
2099386.75,1.0,3,26830,0,OFFICE,16838.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,116,0,1,1
1103594.75,1.0,5,41920,0,OFFICE,41920.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,110,0,1,0
1537570.25,1.0,5,36879,0,OFFICE,44000.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,111,0,1,1
1601955.625,1.0,6,29820,0,OTHER - LODGING/RESIDENTIAL,29820.0,NONRESIDENTIAL,DOWNTOWN,OTHER,112,0,1,1
1078535.75,1.0,2,33640,0,OFFICE,27322.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,111,0,1,0
1567040.75,1.0,4,43484,0,NON-REFRIGERATED WAREHOUSE,26416.0,NONRESIDENTIAL,DOWNTOWN,WAREHOUSE,110,0,1,0
981009.125,1.0,3,22480,0,OFFICE,10800.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,116,0,1,0
4857581.5,1.0,4,33018,0,HOTEL,23193.0,NONRESIDENTIAL,DOWNTOWN,HOTEL,91,0,1,1
987063.6875,1.0,2,26510,0,OFFICE,30800.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,46,0,1,1
942415.1875,1.0,1,40028,0,NON-REFRIGERATED WAREHOUSE,33222.0,NONRESIDENTIAL,LAKE UNION,WAREHOUSE,78,0,1,1
2188051.25,1.0,3,44510,18228,OFFICE,26282.0,NONRESIDENTIAL,LAKE UNION,SMALL- AND MID-SIZED OFFICE,9,0,1,0
666687.5,1.0,1,21624,0,WORSHIP FACILITY,21624.0,NONRESIDENTIAL,NORTH,WORSHIP FACILITY,62,0,1,1
2145603.5,1.0,1,42239,0,K-12 SCHOOL,48799.0,SPS-DISTRICT K-12,NORTHWEST,K-12 SCHOOL,46,0,1,1
1403094.75,1.0,3,51360,0,K-12 SCHOOL,51026.0,SPS-DISTRICT K-12,NORTHWEST,K-12 SCHOOL,91,0,1,1
1539176.625,1.0,3,21600,0,OFFICE,11600.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,23,0,1,1
747456.875,1.0,3,20620,0,MULTIFAMILY HOUSING,10060.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,107,0,1,1
1200180.875,1.0,5,40552,0,HOTEL,40552.0,NONRESIDENTIAL,DOWNTOWN,HOTEL,106,0,1,1
1439572.375,1.0,3,31432,0,OFFICE,23059.0,NONRESIDENTIAL,DOWNTOWN,SMALL- AND MID-SIZED OFFICE,107,0,1,0
977230.3125,1.0,2,24550,0,RETAIL STORE,13500.0,NONRESIDENTIAL,DOWNTOWN,RETAIL STORE,99,0,1,1
2366929.5,1.0,2,61052,0,K-12 SCHOOL,61052.0,SPS-DISTRICT K-12,LAKE UNION,K-12 SCHOOL,16,0,1,1
1028277.313,1.0,3,25864,0,SOCIAL/MEETING HALL,13364.0,NONRESIDENTIAL,CENTRAL,OTHER,108,0,1,1
1207504.0,1.0,3,20686,0,OTHER - LODGING/RESIDENTIAL,20686.0,NONRESIDENTIAL,NORTHEAST,OTHER,92,0,1,1
637685.0,1.0,3,22124,0,RESIDENCE HALL/DORMITORY,22124.0,NONRESIDENTIAL,NORTHEAST,RESIDENCE HALL,87,0,1,0
1594504.875,1.0,3,27487,0,RESIDENCE HALL/DORMITORY,27487.0,NONRESIDENTIAL,NORTHEAST,RESIDENCE HALL,90,0,1,1
1656420.25,1.0,4,23616,0,RESIDENCE HALL/DORMITORY,23616.0,NONRESIDENTIAL,NORTHEAST,RESIDENCE HALL,90,0,1,1
998633.5,1.0,3,33448,0,RESIDENCE HALL/DORMITORY,33448.0,NONRESIDENTIAL,NORTHEAST,RESIDENCE HALL,40,0,1,0
2217620.0,1.0,2,29508,7120,OTHER - RECREATION,11074.0,NONRESIDENTIAL COS,EAST,MIXED USE PROPERTY,11,0,1,1
8268496.5,1.0,2,74840,0,SENIOR CARE COMMUNITY,74840.0,NONRESIDENTIAL,CENTRAL,SENIOR CARE COMMUNITY,29,0,1,1
2473302.0,1.0,3,20992,0,PERFORMING ARTS,24600.0,NONRESIDENTIAL COS,CENTRAL,OTHER,103,0,1,1
1522596.75,1.0,2,22344,0,K-12 SCHOOL,22344.0,NONRESIDENTIAL,CENTRAL,K-12 SCHOOL,91,0,1,1
2466100.0,1.0,3,31900,0,COLLEGE/UNIVERSITY,26000.0,NONRESIDENTIAL,EAST,UNIVERSITY,95,0,1,1
1631479.125,1.0,2,29417,0,OTHER - RECREATION,18489.0,NONRESIDENTIAL COS,BALLARD,OTHER,66,0,1,1
4729846.5,1.0,3,49299,0,OFFICE,24099.0,NONRESIDENTIAL,DOWNTOWN,MIXED USE PROPERTY,107,0,1,0
13140574.0,1.0,1,31841,0,SUPERMARKET/GROCERY STORE,30899.0,NONRESIDENTIAL,SOUTHWEST,SUPERMARKET / GROCERY STORE,19,0,1,1
2735811.5,1.0,2,21036,0,PARKING,11021.0,NONRESIDENTIAL,EAST,MIXED USE PROPERTY,28,0,1,1
5652231.0,1.0,2,32928,0,PARKING,24288.0,NONRESIDENTIAL,NORTHEAST,MIXED USE PROPERTY,17,0,1,0
2155390.25,1.0,2,54943,0,K-12 SCHOOL,57247.0,SPS-DISTRICT K-12,NORTHEAST,K-12 SCHOOL,88,0,1,1
1368120.5,1.0,1,44476,0,NON-REFRIGERATED WAREHOUSE,41256.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,56,0,1,1
1295485.25,1.0,1,35017,0,OFFICE,19785.0,NONRESIDENTIAL,GREATER DUWAMISH,SMALL- AND MID-SIZED OFFICE,47,0,1,1
1632498.625,1.0,3,29084,0,RESIDENCE HALL/DORMITORY,26000.0,NONRESIDENTIAL,NORTHEAST,RESIDENCE HALL,66,0,1,1
470666.6875,1.0,2,22952,0,WORSHIP FACILITY,22962.0,NONRESIDENTIAL,SOUTHEAST,WORSHIP FACILITY,53,0,1,1
592088.125,1.0,1,21040,0,NON-REFRIGERATED WAREHOUSE,21040.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,40,0,1,1
1321065.0,1.0,2,28032,0,NON-REFRIGERATED WAREHOUSE,30000.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,65,0,1,1
550324.1875,1.0,1,25620,0,DISTRIBUTION CENTER,25620.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,42,0,1,1
1632472.0,1.0,3,33238,0,NON-REFRIGERATED WAREHOUSE,33238.0,NONRESIDENTIAL,DOWNTOWN,WAREHOUSE,24,0,1,0
1181428.75,1.0,4,27800,0,K-12 SCHOOL,11093.0,NONRESIDENTIAL,EAST,K-12 SCHOOL,104,0,1,1
13270687.0,1.0,6,706176,0,OFFICE,222807.0,NONRESIDENTIAL,DOWNTOWN,LARGE OFFICE,16,0,1,0
8687690.0,1.0,1,33706,0,SUPERMARKET/GROCERY STORE,31746.0,NONRESIDENTIAL,SOUTHWEST,SUPERMARKET / GROCERY STORE,18,0,1,1
2171751.5,1.0,2,37600,0,NON-REFRIGERATED WAREHOUSE,18400.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,MIXED USE PROPERTY,55,0,1,1
1709307.5,1.0,1,42128,0,K-12 SCHOOL,42128.0,SPS-DISTRICT K-12,NORTHWEST,K-12 SCHOOL,62,0,1,1
1638691.625,1.0,2,44753,0,K-12 SCHOOL,46545.0,SPS-DISTRICT K-12,BALLARD,K-12 SCHOOL,84,0,1,1
786324.0,1.0,3,33708,0,OTHER,33708.0,NONRESIDENTIAL,EAST,OTHER,104,1,1,1
5981430.0,1.0,2,47237,0,OTHER,47661.0,NONRESIDENTIAL,NORTH,OTHER,68,0,1,0
1586388.75,1.0,2,57298,0,K-12 SCHOOL,60882.0,SPS-DISTRICT K-12,BALLARD,K-12 SCHOOL,27,0,1,0
13906080.0,1.0,1,76585,38585,SUPERMARKET/GROCERY STORE,41447.0,NONRESIDENTIAL,NORTHEAST,SUPERMARKET / GROCERY STORE,19,0,1,1
964236.0,1.0,3,26373,0,WORSHIP FACILITY,26373.0,NONRESIDENTIAL,NORTHEAST,WORSHIP FACILITY,78,0,1,1
3605749.75,6.0,2,75868,0,OFFICE,50379.0,NONRESIDENTIAL,CENTRAL,SMALL- AND MID-SIZED OFFICE,60,0,1,0
1607972.25,1.0,2,21656,0,OTHER - ENTERTAINMENT/PUBLIC ASSEMBLY,5656.0,NONRESIDENTIAL,EAST,MIXED USE PROPERTY,69,0,1,1
421430.0,1.0,3,23040,0,DISTRIBUTION CENTER,23040.0,NONRESIDENTIAL COS,MAGNOLIA / QUEEN ANNE,DISTRIBUTION CENTER,95,0,1,0
5447076.5,1.0,2,36771,0,OTHER,34856.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,OTHER,60,0,1,0
375773.5938,1.0,1,24024,0,NON-REFRIGERATED WAREHOUSE,14314.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,39,0,1,0
965425.1875,1.0,1,42420,0,NON-REFRIGERATED WAREHOUSE,27420.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,63,0,1,1
374753.8125,1.0,1,36982,0,DISTRIBUTION CENTER,34382.0,NONRESIDENTIAL,GREATER DUWAMISH,DISTRIBUTION CENTER,37,0,1,1
439266.9063,1.0,2,23400,0,NON-REFRIGERATED WAREHOUSE,20002.0,NONRESIDENTIAL,GREATER DUWAMISH,WAREHOUSE,52,0,1,0
1683064.25,1.0,2,30720,0,OTHER,28120.0,NONRESIDENTIAL,MAGNOLIA / QUEEN ANNE,OTHER,68,0,1,1
